time (ms),datetime,samples,Viavi.UE.Name,Viavi.UE.Slice,Viavi.Cell.Name,Viavi.Cell.beam,Viavi.mMIMO.Type,Viavi.UE.Rsrp,Viavi.UE.Rsrq,Viavi.UE.RsSinr,Viavi.UE.targetThroughputDl,Viavi.UE.anomalies,Viavi.QoS.Priority,Viavi.QoS.5qi,Viavi.DL.Latency,Viavi.QoS.Score,DRB.UECqiUl,DRB.UEBlerUl,Viavi.DRB.UeMcsUl,DRB.UEThpUl,RRU.PrbUsedUl,TB.TotNbrUl,DRB.UECqiDl,DRB.UEBlerDl,Viavi.DRB.UeMcsDl,DRB.UEThpDl,RRU.PrbUsedDl,RRU.PrbTotDl,RRU.PrbTotUl,TB.TotNbrDl,Viavi.CA.cells,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.UE.servingDistance,RRC.timingAdvance,Viavi.UE.RI
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-92,eMBB,S6/N12/C1,0,CSI-RS,-100,-11,6,0.8,0,20,1,0,103,0,0,0,0.0383911,12,4947.5,7,0.084866,12,0.820801,4,3.77358,11.3208,44559.5,1,-627,-376,2,836,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-93,eMBB,S3/N12/C1,0,CSI-RS,-94,-10,24,0.8,0,20,1,0,174,0,0,0,0.0552063,17,4947.5,15,0,28,1.38965,2,1.88679,16.0377,44559.5,1,-1320,932,2,941,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-94,eMBB,S5/N12/C2,0,CSI-RS,-87,-10,15,0.8,0,20,1,0,130,0,0,0,0.0728149,22,4949.5,12,0.0901927,23,1.03711,2,1.88679,20.7547,44561.5,1,-1299,-837,2,593,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-95,eMBB,S7/N12/C1,0,CSI-RS,-71,-10,27,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,864,-502,2,263,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-96,eMBB,S5/N12/C1,0,CSI-RS,-87,-10,20,0.8,0,20,1,0,174,0,0,0,0.0351868,11,4947.5,15,0,28,1.38965,2,1.88679,10.3774,44559.5,1,-1894,-339,2,521,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-97,eMBB,S2/N1/C3,0,CSI-RS,-85,-10,37,0.8,0,20,1,0,174,0,0,0,0.0592041,18,4949.5,15,0,28,1.38965,2,1.88679,16.9811,44561.5,1,1031,671,2,429,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-98,eMBB,S6/N12/C1,0,CSI-RS,-90,-10,13,0.8,0,20,1,0,110,0,0,0,0.0351868,11,4945.5,11,0.0899115,21,0.878418,2,1.88679,10.3774,44545.5,1,-407,-531,2,587,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-99,eMBB,S5/N12/C3,0,CSI-RS,-86,-10,34,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-2590,-1023,2,716,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-100,eMBB,S1/N12/C2,0,CSI-RS,-89,-11,8,0.8,0,20,1,0,98,0,0,0,0.0351868,11,4949.5,8,0.0842386,14,0.784668,3,2.83019,10.3774,44561.5,1,133,769,2,682,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-101,eMBB,S2/N1/C3,0,CSI-RS,-86,-10,36,0.8,0,20,1,0,174,0,0,0,0.0592041,18,4949.5,15,0,28,1.38965,2,1.88679,16.9811,44561.5,1,794,554,2,662,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-102,eMBB,S6/N12/C2,0,CSI-RS,-81,-10,40,0.8,0,20,1,0,174,0,0,0,0.0728149,22,4949.5,15,0,28,1.38965,2,1.88679,20.7547,44561.5,1,338,-1114,2,469,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-103,eMBB,S7/N1/C3,0,CSI-RS,-82,-10,40,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,497,-921,2,449,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-104,eMBB,S2/N12/C3,0,CSI-RS,-102,-14,-1,0.8,0,20,1,0,91,0,0,0,0.0592041,18,4949.5,4,0.0994499,4,0.727051,10,9.43396,16.9811,44561.5,1,428,1101,2,805,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-105,eMBB,S6/N1/C3,0,CSI-RS,-90,-10,32,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-964,-1251,2,861,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-106,eMBB,S4/N12/C3,0,CSI-RS,-84,-10,19,0.8,0,20,1,0,174,0,0,0,0.0216064,7,4947.5,15,0,28,1.38965,2,1.88679,6.60377,44559.5,1,1245,126,2,664,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-107,eMBB,S2/N12/C2,0,CSI-RS,-86,-10,35,0.8,0,20,1,0,174,0,0,0,0.0455933,14,4949.5,15,0,28,1.38965,2,1.88679,13.2075,44561.5,1,1675,817,2,501,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-108,eMBB,S5/N12/C1,0,CSI-RS,-78,-10,31,0.8,0,20,1,0,174,0,0,0,0.0312042,10,4949.5,15,0,28,1.38965,2,1.88679,9.43396,44561.5,1,-1783,-652,2,234,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-109,eMBB,S7/N12/C3,0,CSI-RS,-89,-10,18,0.8,0,20,1,0,166,0,0,0,0.0695801,21,4949.5,14,0.0975738,27,1.3252,2,1.88679,19.8113,44561.5,1,261,-957,2,684,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-110,eMBB,S1/N12/C3,0,CSI-RS,-75,-10,36,0.8,0,20,1,0,174,0,0,0,0.0175934,6,4949.5,15,0,28,1.38965,2,1.88679,5.66038,44561.5,1,-878,811,2,356,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-111,eMBB,S7/N12/C1,0,CSI-RS,-93,-11,8,0.8,0,20,1,0,98,0,0,0,0.0831909,25,4949.5,8,0.0842386,14,0.784668,3,2.83019,23.5849,44561.5,1,532,-234,2,651,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-112,eMBB,S7/N12/C2,0,CSI-RS,-88,-10,32,0.8,0,20,1,0,174,0,0,0,0.0351868,11,4949.5,15,0,28,1.38965,2,1.88679,10.3774,44561.5,1,1494,-1173,2,709,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-113,eMBB,S6/N12/C2,0,CSI-RS,-81,-10,40,0.8,0,20,1,0,174,0,0,0,0.0695801,21,4949.5,15,0,28,1.38965,2,1.88679,19.8113,44561.5,1,205,-1289,2,410,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-114,eMBB,S5/N12/C1,0,CSI-RS,-112,-13,0,0.8,0,20,1,0,91,0,0,0,0.0312042,10,4947.5,4,0.0687312,4,0.727051,10,9.43396,9.43396,44559.5,1,-1022,379,2,1513,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-115,eMBB,S1/N1/C2,0,CSI-RS,-70,-10,40,0.8,0,20,1,0,174,0,0,0,0.0695801,21,4949.5,15,0,28,1.38965,2,1.88679,19.8113,44561.5,1,-326,861,2,214,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-116,eMBB,S5/N12/C2,0,CSI-RS,-90,-10,15,0.8,0,20,1,0,130,0,0,0,0.0695801,21,4947.5,12,0.0901927,23,1.03711,2,1.88679,19.8113,44559.5,1,-1075,-1119,2,857,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-117,eMBB,S3/N12/C3,0,CSI-RS,-85,-11,10,0.8,0,20,1,0,128,0,0,0,0.0831909,25,4947.5,10,0.088032,18,1.02246,3,2.83019,23.5849,44559.5,1,-1528,-65,2,589,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-118,eMBB,S6/N1/C2,0,CSI-RS,-93,-10,29,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,428,-1490,2,710,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-119,eMBB,S7/N12/C3,0,CSI-RS,-94,-11,11,0.8,0,20,1,0,91,0,0,0,0.0695801,21,4949.5,10,0.0895555,19,0.727051,2,1.88679,19.8113,44561.5,1,123,-934,2,812,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-120,eMBB,S2/N1/C1,0,CSI-RS,-85,-10,36,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,1445,1371,2,384,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-121,eMBB,S1/N12/C3,0,CSI-RS,-85,-10,22,0.8,0,20,1,0,174,0,0,0,0.0175934,6,4949.5,15,0,28,1.38965,2,1.88679,5.66038,44561.5,1,-1074,819,2,546,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-122,eMBB,S2/N12/C3,0,CSI-RS,-97,-12,3,0.8,0,20,1,0,89,0,0,0,0.0592041,18,4947.5,6,0.0964521,8,0.712891,5,4.71698,16.9811,44559.5,1,380,1009,2,853,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-123,eMBB,S1/N12/C3,0,CSI-RS,-96,-11,6,0.8,0,20,1,0,103,0,0,0,0.0216064,7,4947.5,7,0.084866,12,0.820801,4,3.77358,6.60377,44559.5,1,-1712,-22,2,1499,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-124,eMBB,S7/N1/C1,0,CSI-RS,-98,-10,24,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,857,175,2,936,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-125,eMBB,S7/N1/C3,0,CSI-RS,-86,-10,36,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,489,-1036,2,509,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-126,eMBB,S3/N12/C1,0,CSI-RS,-88,-10,33,0.8,0,20,1,0,174,0,0,0,0.0592041,18,4949.5,15,0,28,1.38965,2,1.88679,16.9811,44561.5,1,-1323,717,2,749,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-127,eMBB,S6/N1/C2,0,CSI-RS,-78,-10,40,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,189,-1020,2,317,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-128,eMBB,S5/N1/C3,0,CSI-RS,-78,-10,40,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-2352,-1099,2,518,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-129,eMBB,S7/N12/C2,0,CSI-RS,-70,-10,38,0.8,0,20,1,0,174,0,0,0,0.0351868,11,4949.5,15,0,28,1.38965,2,1.88679,10.3774,44561.5,1,1179,-833,2,272,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-130,eMBB,S2/N12/C1,0,CSI-RS,-88,-10,28,0.8,0,20,1,0,174,0,0,0,0.0487976,15,4947.5,15,0,28,1.38965,2,1.88679,14.1509,44559.5,1,1611,1334,2,473,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-131,eMBB,S3/N1/C1,0,CSI-RS,-84,-10,38,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-962,615,2,550,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-132,eMBB,S6/N1/C2,0,CSI-RS,-82,-10,40,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,72,-1399,2,404,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-133,eMBB,S2/N12/C2,0,CSI-RS,-93,-10,29,0.8,0,20,1,0,174,0,0,0,0.0455933,14,4949.5,15,0,28,1.38965,2,1.88679,13.2075,44561.5,1,1989,1060,2,757,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-134,eMBB,S6/N1/C1,0,CSI-RS,-75,-10,40,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-218,-672,2,385,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-135,eMBB,S1/N12/C1,0,CSI-RS,-76,-10,28,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4947.5,15,0,28,1.38965,2,1.88679,23.5849,44559.5,1,-624,1281,2,384,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-136,eMBB,S4/N12/C3,0,CSI-RS,-95,-10,14,0.8,0,20,1,0,120,0,0,0,0.0216064,7,4949.5,12,0.0896933,22,0.95752,2,1.88679,6.60377,44561.5,1,1401,-376,2,792,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-137,eMBB,S2/N12/C2,0,CSI-RS,-74,-10,40,0.8,0,20,1,0,174,0,0,0,0.0415955,13,4947.5,15,0,28,1.38965,2,1.88679,12.2642,44559.5,1,1599,912,2,392,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-138,eMBB,S3/N12/C2,0,CSI-RS,-87,-11,7,0.8,0,20,1,0,118,0,0,0,0.0487976,15,4947.5,8,0.0833153,13,0.943359,4,3.77358,14.1509,44559.5,1,-126,-180,2,862,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-139,eMBB,S1/N12/C2,0,CSI-RS,-86,-11,7,0.8,0,20,1,0,118,0,0,0,0.0351868,11,4949.5,8,0.0833153,13,0.943359,4,3.77358,10.3774,44561.5,1,-270,337,2,628,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-140,eMBB,S4/N12/C3,0,CSI-RS,-79,-10,31,0.8,0,20,1,0,174,0,0,0,0.0216064,7,4949.5,15,0,28,1.38965,2,1.88679,6.60377,44561.5,1,1612,-36,2,398,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-141,eMBB,S3/N1/C2,0,CSI-RS,-89,-10,33,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-347,64,2,606,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-142,eMBB,S1/N1/C1,0,CSI-RS,-92,-10,22,0.8,0,20,1,0,174,0,0,0,0.0695801,21,4947.5,15,0,28,1.38965,2,1.88679,19.8113,44559.5,1,-154,1273,2,528,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-143,eMBB,S5/N12/C2,0,CSI-RS,-89,-10,15,0.8,0,20,1,0,130,0,0,0,0.0695801,21,4947.5,12,0.0901927,23,1.03711,2,1.88679,19.8113,44559.5,1,-1139,-954,2,758,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-144,eMBB,S2/N12/C2,0,CSI-RS,-85,-10,36,0.8,0,20,1,0,174,0,0,0,0.0415955,13,4947.5,15,0,28,1.38965,2,1.88679,12.2642,44559.5,1,1890,1143,2,664,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-145,eMBB,S7/N12/C1,0,CSI-RS,-89,-11,8,0.8,0,20,1,0,98,0,0,0,0.0831909,25,4949.5,8,0.0842386,14,0.784668,3,2.83019,23.5849,44561.5,1,535,-225,2,657,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-146,eMBB,S7/N12/C2,0,CSI-RS,-93,-10,27,0.8,0,20,1,0,174,0,0,0,0.0312042,10,4949.5,15,0,28,1.38965,2,1.88679,9.43396,44561.5,1,1140,-1308,2,591,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-147,eMBB,S1/N12/C2,0,CSI-RS,-94,-12,2,0.8,0,20,1,0,94,0,0,0,0.0312042,10,4949.5,5,0.0739636,6,0.749023,7,6.60377,9.43396,44560.5,1,342,562,2,942,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-148,eMBB,S1/N12/C3,0,CSI-RS,-93,-10,13,0.8,0,20,1,0,110,0,0,0,0.0216064,7,4947.5,11,0.0899115,21,0.878418,2,1.88679,6.60377,44559.5,1,-1336,784,2,810,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-149,eMBB,S4/N1/C1,0,CSI-RS,-93,-10,29,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,1929,1182,2,943,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-150,eMBB,S1/N1/C1,0,CSI-RS,-84,-10,26,0.8,0,20,1,0,174,0,0,0,0.0695801,21,4949.5,15,0,28,1.38965,2,1.88679,19.8113,44561.5,1,-265,1084,2,322,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-151,eMBB,S5/N12/C1,0,CSI-RS,-88,-11,8,0.8,0,20,1,0,98,0,0,0,0.0351868,11,4949.5,8,0.0842386,14,0.784668,3,2.83019,10.3774,44561.5,1,-1864,-72,2,788,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-152,eMBB,S2/N12/C3,0,CSI-RS,-87,-11,10,0.8,0,20,1,0,128,0,0,0,0.0592041,18,4949.5,10,0.088032,18,1.02246,3,2.83019,16.9811,44561.5,1,1040,479,2,603,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-153,eMBB,S2/N1/C3,0,CSI-RS,-95,-10,27,0.8,0,20,1,0,174,0,0,0,0.0592041,18,4949.5,15,0,28,1.38965,2,1.88679,16.9811,44561.5,1,393,552,2,976,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-154,eMBB,S1/N12/C3,0,CSI-RS,-99,-13,1,0.8,0,20,1,0,89,0,0,0,0.0216064,7,4949.5,4,0.0733508,5,0.712891,8,7.54717,6.60377,44560.5,1,-1274,316,2,946,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-155,eMBB,S2/N12/C2,0,CSI-RS,-84,-10,37,0.8,0,20,1,0,174,0,0,0,0.0415955,13,4947.5,15,0,28,1.38965,2,1.88679,12.2642,44559.5,1,1791,880,2,584,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-156,eMBB,S5/N1/C2,0,CSI-RS,-95,-10,27,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-1003,-1246,2,969,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-157,eMBB,S5/N12/C3,0,CSI-RS,-82,-10,39,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-2198,-1086,2,380,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-158,eMBB,S5/N12/C2,0,CSI-RS,-79,-10,25,0.8,0,20,1,0,174,0,0,0,0.0695801,21,4949.5,15,0,28,1.38965,2,1.88679,19.8113,44561.5,1,-1524,-865,2,368,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-159,eMBB,S6/N12/C2,0,CSI-RS,-82,-10,36,0.8,0,20,1,0,174,0,0,0,0.0695801,21,4949.5,15,0,28,1.38965,2,1.88679,19.8113,44561.5,1,537,-1137,2,670,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-160,eMBB,S3/N12/C3,0,CSI-RS,-88,-13,1,0.8,0,20,1,0,89,0,0,0,0.0831909,25,4949.5,4,0.0733508,5,0.712891,8,7.54717,23.5849,44561.5,1,-1464,-586,2,827,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-161,eMBB,S7/N12/C3,0,CSI-RS,-88,-10,15,0.8,0,20,1,0,130,0,0,0,0.0695801,21,4949.5,12,0.0901927,23,1.03711,2,1.88679,19.8113,44561.5,1,225,-981,2,726,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-162,eMBB,S1/N12/C2,0,CSI-RS,-90,-11,7,0.8,0,20,1,0,118,0,0,0,0.0312042,10,4949.5,8,0.0833153,13,0.943359,4,3.77358,9.43396,44561.5,1,69,432,2,768,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-163,eMBB,S3/N1/C3,0,CSI-RS,-94,-10,28,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-1744,72,2,791,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-164,eMBB,S1/N1/C3,0,CSI-RS,-70,-10,40,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-719,763,2,233,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-165,eMBB,S6/N1/C3,0,CSI-RS,-93,-10,29,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-599,-1104,2,475,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-166,eMBB,S3/N1/C3,0,CSI-RS,-83,-10,39,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-1358,-34,2,417,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-167,eMBB,S5/N1/C1,0,CSI-RS,-83,-10,39,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-1970,-368,2,498,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-168,eMBB,S5/N1/C3,0,CSI-RS,-95,-10,27,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,-2700,-1056,2,831,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-169,eMBB,S4/N1/C1,0,CSI-RS,-81,-10,40,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,1728,460,2,280,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-170,eMBB,S7/N12/C2,0,CSI-RS,-128,-17,-5,0.8,0,20,1,0,91,0,0,0,0.0351868,11,4947.5,2,0.0724392,0,0.727051,25,23.5849,10.3774,44559.5,1,1721,-864,2,810,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-171,eMBB,S7/N1/C3,0,CSI-RS,-92,-10,30,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,97,-841,2,824,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-172,eMBB,S6/N12/C1,0,CSI-RS,-84,-10,14,0.8,0,20,1,0,120,0,0,0,0.0383911,12,4947.5,12,0.0896933,22,0.95752,2,1.88679,11.3208,44559.5,1,-24,-528,2,529,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-173,eMBB,S2/N1/C3,0,CSI-RS,-87,-10,35,0.8,0,20,1,0,174,0,0,0,0.0592041,18,4949.5,15,0,28,1.38965,2,1.88679,16.9811,44561.5,1,848,678,2,535,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-174,eMBB,S2/N12/C3,0,CSI-RS,-93,-12,3,0.8,0,20,1,0,89,0,0,0,0.0592041,18,4949.5,6,0.0964521,8,0.712891,5,4.71698,16.9811,44561.5,1,372,781,2,901,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-175,eMBB,S3/N12/C2,0,CSI-RS,-91,-11,9,0.8,0,20,1,0,119,0,0,0,0.0487976,15,4947.5,9,0.0957555,17,0.950195,3,2.83019,14.1509,44559.5,1,-304,-104,2,670,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-176,eMBB,S3/N12/C3,0,CSI-RS,-80,-11,13,0.8,0,20,1,0,110,0,0,0,0.0831909,25,4949.5,11,0.0899115,21,0.878418,2,1.88679,23.5849,44561.5,1,-1425,-210,2,546,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-177,eMBB,S2/N12/C1,0,CSI-RS,-81,-10,25,0.8,0,20,1,0,174,0,0,0,0.0487976,15,4949.5,15,0,28,1.38965,2,1.88679,14.1509,44561.5,1,1408,1305,2,309,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-178,eMBB,S7/N12/C2,0,CSI-RS,-119,-12,3,0.8,0,20,1,0,89,0,0,0,0.0351868,11,4947.5,6,0.0964521,8,0.712891,5,4.71698,10.3774,44559.5,1,1705,-1352,2,985,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-179,eMBB,S6/N12/C2,0,CSI-RS,-86,-10,36,0.8,0,20,1,0,174,0,0,0,0.0695801,21,4949.5,15,0,28,1.38965,2,1.88679,19.8113,44561.5,1,180,-1382,2,454,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-180,eMBB,S1/N1/C2,0,CSI-RS,-87,-10,35,0.8,0,20,1,0,174,0,0,0,0.0695801,21,4949.5,15,0,28,1.38965,2,1.88679,19.8113,44561.5,1,-111,984,2,431,0,1
1672535700000,2023-01-01 01:15:00 ~ 01:29:59,900,Pedestrian-181,eMBB,S2/N1/C2,0,CSI-RS,-96,-10,26,0.8,0,20,1,0,174,0,0,0,0.0831909,25,4949.5,15,0,28,1.38965,2,1.88679,23.5849,44561.5,1,1900,430,2,912,0,1
